path,file_type,bytes,sha256,git_status,scientific_category,proposed_action,reason,replacement_or_archive
.gitignore,none,267,e5d7049278aa80a85f7429b44a756716498e3a2fdb0f17648ae4b902fd1dc231,tracked,project_file,KEEP,Project configuration or handoff pointer.,.gitignore
GPT_REPO_HANDOFF.md,md,3560,1f795c27d085aee322ff4b5c8b3dc06ccaf10d8640804361556057834ad5895f,tracked,project_file,KEEP,Project configuration or handoff pointer.,GPT_REPO_HANDOFF.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass2_nfev4_98p125_N164.json,json,28237,7272bfdd233937a6b93d01e2b668050439abbf4817a62b15cbf8e68d3da4b0a4,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass2_nfev4_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass2_nfev4_98p125_N164.md,md,55316,d7366f6daeb372e5ad50cff07a4e8d5f53416030906079d375869bb2e3ef4c66,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass2_nfev4_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass2_nfev4_98p125_N164_profiles.json,json,359813,72d8e5d539ab7ec3d7633c0a64e477f481b7ddb094bd080b6bb60c1e112e9723,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass2_nfev4_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass3_nfev6_98p125_N164.json,json,28847,a39184e6a86fd75b5bde16fa4f5b3b4601fa2fdf7399e173eae21c95c4c2f780,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass3_nfev6_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass3_nfev6_98p125_N164.md,md,55324,b4305888bb3a22177d866e7aa3c9a395c6891f8b492f0e5914662f93fba636e2,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass3_nfev6_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass3_nfev6_98p125_N164_profiles.json,json,360081,397db97f4eb0db2ff1bbd7f677540673348a176db152571d22eb66f09b405edd,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass3_nfev6_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass4_nfev8_98p125_N164.json,json,28830,f696985089ebaf0639c6cf90867facb62f92698ce240893a35ecd49a82b428d5,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass4_nfev8_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass4_nfev8_98p125_N164.md,md,55328,d793e22a91b9c56857c20493d78bb85a894fb6d503615e774d091ae2e578c26a,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass4_nfev8_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass4_nfev8_98p125_N164_profiles.json,json,360217,7229c2f5c976324886ee8589aefb13895e83db14f2cbf4c2729893d620d60900,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass4_nfev8_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass5_nfev10_98p125_N164.json,json,28822,2c583fc3864d9477b671bdb52ebb89c659987942576f64b3f31961124ef54eb0,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass5_nfev10_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass5_nfev10_98p125_N164.md,md,55330,994b9f103c28a66c0ee01227b1096d6347f8f8b8f1fefa284104696f4c18d0d4,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass5_nfev10_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass5_nfev10_98p125_N164_profiles.json,json,359977,d0e631d388bde993022b0d783bd8dc4a0bc6557ca181a5c3a2dbc3a20a2861cc,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass5_nfev10_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass6_nfev12_98p125_N164.json,json,28843,543f6eb1a92ce23d45fdfae83a93731411452e9cbcc09685a2fd5466fd915185,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass6_nfev12_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass6_nfev12_98p125_N164.md,md,55331,4ae134c31d50c11aa730de3a0e0fba1aed078930cbf78cd51d3fc90dd93cb10d,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass6_nfev12_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass6_nfev12_98p125_N164_profiles.json,json,359904,29598e86eb8784066bff1e96deda7767939a5d8c2abe3fc1d50b676348447621,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass6_nfev12_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass7_fv102_nfev14_98p125_N164.json,json,29454,5e647d371a5d003e8ababf7c6153eecad49dfd5dcb6fc1c0301b322d735c2bac,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass7_fv102_nfev14_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass7_fv102_nfev14_98p125_N164.md,md,55339,55db4168bf6bb702183e210e194c1abe1b807bc807174cbad86873b35493bf07,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass7_fv102_nfev14_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass7_fv102_nfev14_98p125_N164_profiles.json,json,360109,eaee5bbd093eaa137536c0f2cdad51e6d1d34e5baf7c9f2728a063bc2532c401,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass7_fv102_nfev14_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass8_fv102_nfev14_98p125_N164.json,json,29456,704f7ea993b956be1699f65bbb8d99f47e9bcb9fd0cdddf55d8cb09ec59140e1,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass8_fv102_nfev14_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass8_fv102_nfev14_98p125_N164.md,md,55336,0f50b3ed4562bfd9bb5a133ec5b9cde5891a3042ee80c3bccb59484fc4fd6883,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass8_fv102_nfev14_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass8_fv102_nfev14_98p125_N164_profiles.json,json,360236,109493f88e7453e96697406cc03933eb7ef3d3f64b0ef97d205ae3f8240998cd,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_full_outsideguard_pass8_fv102_nfev14_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw10000_ftrust0005_nfev60_98p125_N164.json,json,22226,6c978263f5bcb4c7f7d548093e448cfbb6a2509cf93aa4debe67dbc9d6951648,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw10000_ftrust0005_nfev60_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw10000_ftrust0005_nfev60_98p125_N164.md,md,54476,e1e2b13e8566971f13cca95adb18d41e08da463f0e290765de75046c3baf575a,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw10000_ftrust0005_nfev60_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw10000_ftrust0005_nfev60_98p125_N164_profiles.json,json,349901,76e9690e791c129db6473a2ab2a1da0fa258fa0e5cce6c1be7cf7948551a380c,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw10000_ftrust0005_nfev60_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw1000_ftrust002_nfev40_98p125_N164.json,json,22225,88945bc091466b99eed50c81f4e1c84de2c264bfccb6dd9baed5b94685768431,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw1000_ftrust002_nfev40_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw1000_ftrust002_nfev40_98p125_N164.md,md,54477,33c02cec06fbe8ae97da5ab4d568f51313d0543a03f686b96b19df0e822a67f1,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw1000_ftrust002_nfev40_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw1000_ftrust002_nfev40_98p125_N164_profiles.json,json,349916,7970d3bd9f38a2a3844e5f9bbe4ea9263027c656d40010ef317d02176bf06d7b,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_corehalo8_local_source_massw1000_ftrust002_nfev40_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_evalonly_98p125_N164.json,json,28774,88998ce41adff6301546f2effa3d28b24707e1cfd4efdaf6188d2afb7bfead62,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_evalonly_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_evalonly_98p125_N164.md,md,54322,09404138f4beec5584b4019ee01025c99e301a0fb1a811a6c7d81712393b0965,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_evalonly_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_evalonly_98p125_N164_profiles.json,json,335613,77dd85d700fb14e36d464c44a35c644610740d657075c7f1d1890b2b2298a8bd,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_evalonly_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_freezebase_nfev80_98p125_N164.json,json,28924,3cf0a953fba21f649abb216a118dd5128a1b070893972c0bb2da5fef8e4143c3,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_freezebase_nfev80_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_freezebase_nfev80_98p125_N164.md,md,54366,c727b34d65caf79b227d982a2c0ffc8f0d74e5dec7be3ae6423d1e672161f1ed,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_freezebase_nfev80_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_freezebase_nfev80_98p125_N164_profiles.json,json,357747,ebf141c61cd7f08056595978f16a5a5d26662bbd04afa88351670850d19dba01,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_freezebase_nfev80_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_massw1000_ftrust002_nfev30_98p125_N164.json,json,28990,ea44741300388a2a97440a6f42776b4f221145ca2e120f7cdc8b2c44afdb6661,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_massw1000_ftrust002_nfev30_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_massw1000_ftrust002_nfev30_98p125_N164.md,md,54497,2b610f27a6c3d794b245de415637834d142dba9a1112f42135c280ccc48084ba,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_massw1000_ftrust002_nfev30_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_massw1000_ftrust002_nfev30_98p125_N164_profiles.json,json,361520,0a82880d0aecfcb02a88ac32340ff8af95f9f4fa4249616a80bf269583efebda,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_massw1000_ftrust002_nfev30_98p125_N164_profiles.json
outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_nfev20_98p125_N164.json,json,28986,0417454aab69836da42168f33cc42d6ac1d5260316dc036b9400cf631d828e1e,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_nfev20_98p125_N164.json
outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_nfev20_98p125_N164.md,md,54447,9be8888980036400ce2d764aa8f254b49c8b7686f0a2693b0fc38d223dab6e36,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_nfev20_98p125_N164.md
outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_nfev20_98p125_N164_profiles.json,json,361448,0084d33ae2a8d5727113d207863649a478d402776dc476cbee2defa9d3c1e871,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_f_hsfv_production_local_source_sparse_nfev20_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_diag_98p125_N164.json,json,11672,502ac86e8eb28516abc6994779f8ab69b88a99f97f7e37c816f9291f41568a89,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_diag_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_diag_98p125_N164.md,md,50973,71c6447ca208a2f01f3c89ed75d49f5d27ff4387cbf44119b4951b3019a0a1c1,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_diag_98p125_N164.md
outputs/tables/m5_eta_global_flux_production_diag_98p125_N164_profiles.json,json,330500,2f0338c2e7447ee6844edfad4faf81cee307ac8e2ed3bf45ae1764c65c1c933f,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_diag_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_guard20_old_source_dynamics_98p125_N164.json,json,12084,b9f166df07885834e6265f04e9c77cf68ad819827b8fa8e25de0a5e1b2c731e4,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_guard20_old_source_dynamics_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_guard20_old_source_dynamics_98p125_N164.md,md,51300,73617e6045ee274506d07de7e04fa2a48b47adc89aa158f4ee30597f289419ad,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_guard20_old_source_dynamics_98p125_N164.md
outputs/tables/m5_eta_global_flux_production_guard20_old_source_dynamics_98p125_N164_profiles.json,json,356066,699dde3ec1156c527f453d14a178351918b1c2115c7a8bcc1cf67f94e08842fa,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_guard20_old_source_dynamics_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_guard20_skip_source_98p125_N164.json,json,12041,610735d7ec44d0c5a347682cfba0c25acbfee7fed1148fdf1b52bb6a9f70dae7,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_guard20_skip_source_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_guard20_skip_source_98p125_N164.md,md,51277,b7990e16b8eed23183f66e886ae3cf1410676193a2b27a81f530dfd54ed02e2d,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_guard20_skip_source_98p125_N164.md
outputs/tables/m5_eta_global_flux_production_guard20_skip_source_98p125_N164_profiles.json,json,353473,4ef7298229ce240d1fa628e75ead518aed11d34ffebe8d110f14a4f90a672973,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_guard20_skip_source_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_98p125_N164.json,json,13721,c590f2431ba2d3f405910beb764b820360411465cdcd93241b563e8821fb417b,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_98p125_N164.md,md,52867,549aa8e47807717c28e8cc0d3309e62661f7b5b6a601aa6d64626ac99682f65e,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_98p125_N164.md
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_98p125_N164_profiles.json,json,381159,b773897ec0932f546fca5d5868e402b475b74ab633639a0d4bb27b36b5302763,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_dyn10_98p125_N164.json,json,13944,2e88c1b5b220745c866b3e86a9a84dee8132442a567206eeb016ebd3faedd774,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_dyn10_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_dyn10_98p125_N164.md,md,53076,232e9408ddc0a2d75f6f16d7fa4c310a5ce824b4f1d34468e039a7b4f3ec3ed1,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_dyn10_98p125_N164.md
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_dyn10_98p125_N164_profiles.json,json,380380,6d6104a83cfc0b8321a452e6f22f18619b4ce766b20020eb04bc134ccce49343,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_dyn10_98p125_N164_profiles.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_nfev24_98p125_N164.json,json,13953,bfd6f2eb38df21e913ddef1a9f7cd915d84760aff6ab1fb964979dd88723ce4c,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_nfev24_98p125_N164.json
outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_nfev24_98p125_N164.md,md,53070,ac198019c556bf95b57f4cc40b78c040853872be0feea2e659cbdd80f5c00e34,tracked,generated_scientific_artifact,ARCHIVE,Bulk generated output; decisive cases will be copied into results/canonical.,IMBH_legacy_steady_dae_artifacts_pre-cleanup-p0-2026-07-11.tar.gz:outputs/tables/m5_eta_global_flux_production_stage1_20_300_cheap_sourceguards_midpoint_nfev24_98p125_N164.md
